入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,指名業者数,入札形式
,東牟婁新宮建設部,河川課,北山川河川修繕業務,東牟婁郡　北山村,七色,地内,北山村森林組合,"1,572,900",0,"1,501,500",5,指名競争入札
20040708,海草建設部,道路建設課,井ノ口秋月線道路改良工事,和歌山市,和佐中外,地内,初島電設（株）,"5,167,050","4,274,550","4,903,500",15,指名競争入札
,海草建設部,砂防課,大谷地区特殊急傾斜地崩壊対策工事,和歌山市,大谷,地内,（株）田中建設,"2,951,550","2,144,100","2,144,100",14,指名競争入札
,海草建設部,道路保全課,和歌山橋本線緊急地方道路整備建物調査業務,和歌山市,森小手穂,地内,長尾建築設計事務所,"367,500",0,"336,000",14,指名競争入札
,海草建設部,道路保全課,和歌山野上線沿道環境改善工事,和歌山市,橋向丁外,地内,三笠建設（株）,"3,509,100","2,626,050","2,626,050",10,指名競争入札
,海草建設部,道路保全課,和歌山海南線沿道環境改善工事,和歌山市,小雑賀外,地内,（株）三紀,"1,788,150",0,"1,312,500",10,指名競争入札
,海草建設部,道路建設課,西脇山口線（六十谷）道路改良建物調査業務,和歌山市,六十谷,地内,（株）ワールド和歌山支店,"9,397,500",0,"8,400,000",15,指名競争入札
,海草建設部,道路建設課,井ノ口秋月線道路改良工事,和歌山市,和佐中,地内,（有）山本耕次建設工業,"2,639,700","2,081,100","2,081,100",14,指名競争入札
,海草建設部,道路建設課,紀伊停車場田井ノ瀬線地方特定道路整備工事,和歌山市,小豆島,地内,小池道路（株）,"68,562,900","53,965,800","53,965,800",19,指名競争入札
,海草建設部,道路建設課,紀伊停車場田井ノ瀬線道路改良工事,和歌山市,小豆島,地内,小池道路（株）,"68,562,900","53,965,800","53,965,800",19,指名競争入札
,那賀建設部,道路建設課,泉佐野岩出線道路改築調査業務,那賀郡　岩出町,押川,地内,（株）タカダ事業本部,"2,583,000",0,"2,352,000",15,指名競争入札
,那賀建設部,道路建設課,泉佐野岩出線道路改築調査業務,那賀郡　岩出町,押川,地内,（株）サンヨーナイスコーポレーション和歌山営業所,"777,000",0,"735,000",15,指名競争入札
,那賀建設部,道路建設課,ふるさと農道緊急整備事業  竜門地区  国道２４号交差点改良（その４）工事,那賀郡　粉河町,井田,・東野地内,小田建設（株）,"44,373,000","32,371,500","43,470,000",15,指名競争入札
,那賀建設部,砂防課,光長地区急傾斜地崩壊対策工事,那賀郡　桃山町,野田原,地内,小勝組,"15,730,050","11,878,650","15,487,500",18,指名競争入札
,那賀建設部,道路保全課,泉佐野打田線道路維持修繕工事,那賀郡　打田町,重行,外地内,小笠原建設,"1,058,400",0,"1,023,750",16,指名競争入札
,那賀建設部,道路保全課,和歌山橋本線道路維持修繕工事,那賀郡　粉河町,荒見,外地内,（株）岩垣建設,"825,300",0,"787,500",16,指名競争入札
,那賀建設部,道路建設課,和歌山橋本線地方特定道路整備工事,那賀郡　粉河町,荒見,外地内,（株）岩垣建設,"695,100",0,"661,500",16,指名競争入札
,伊都建設部,道路保全課,阪本五條線　交通安全施設等整備工事,伊都郡　高野町,西富貴,外地内,オーノ保安工業（株）,"405,300",0,"158,550",13,指名競争入札
,伊都建設部,道路建設課,国道４８０号　道路改築　現場技術業務,伊都郡　かつらぎ町,志賀,・高野町花坂地内,ワコウコンサルタント（株）,"2,837,100",0,"2,688,000",14,指名競争入札
,伊都建設部,道路建設課,和歌山橋本線　地方特定道路整備　建物調査業務,伊都郡　かつらぎ町,山崎,外地内,（有）グランパ補償研究所,"462,000",0,"420,000",10,指名競争入札
,伊都建設部,道路建設課,山田岸上線　道路改良　調査業務,橋本市,神野々,地内,（株）ウエスコ和歌山営業所,"1,333,500",0,"1,260,000",10,指名競争入札
,伊都建設部,道路保全課,和歌山橋本線外　交通安全施設等整備工事,伊都郡　かつらぎ町,西渋田,外地内,カメイ建設（株）,"428,400",0,"321,300",13,指名競争入札
,日高建設部,管理整備課,日高港港湾海岸調査測量業務,日高郡　美浜町,浜ノ瀬（外）,地先,（有）ヤマニシ,"800,100",0,"588,000",12,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築工事,日高郡　印南町,印南原,地内,（株）竹平建設,"50,242,500","42,050,400","49,224,000",18,指名競争入札
,日高建設部,道路建設課,龍神十津川線小規模道路改良工事,日高郡　龍神村,丹生ノ川,地内,アダチエンタープライズ,"9,256,800","6,894,300","9,166,500",12,指名競争入札
,日高建設部,河川課,南部川河川修繕工事,日高郡　南部川村,西本庄,地内,（株）園出工務店,"565,950",0,"546,000",13,指名競争入札
,日高建設部,河川課,印南川河川修繕工事,日高郡　印南町,印南,地内,（有）木下建設,"1,708,350",0,"1,029,000",16,指名競争入札
,日高建設部,砂防課,下村地区急傾斜地崩壊対策工事,日高郡　龍神村,安井,地内,（株）吉本組,"46,810,050","35,528,850","45,412,500",18,指名競争入札
,日高建設部,砂防課,小原地区急傾斜地崩壊対策工事,日高郡　龍神村,宮代,地内,橋本組,"42,029,400","31,743,600","41,181,000",18,指名競争入札
,日高建設部,砂防課,江川地区急傾斜地崩壊対策工事,日高郡　川辺町,江川,地内,（株）坂本組,"45,753,750","34,900,950","44,940,000",18,指名競争入札
,日高建設部,砂防課,阿田木地区急傾斜地崩壊対策工事,日高郡　美山村,皆瀬,地内,（株）東原組,"41,817,300","31,563,000","41,391,000",17,指名競争入札
,日高建設部,砂防課,南谷地区特殊急傾斜地崩壊対策工事,日高郡　印南町,南谷,地内,夏目水道,"2,704,800","1,977,150","1,977,150",14,指名競争入札
,日高建設部,砂防課,中切レ地区急傾斜地崩壊対策工事,日高郡　美山村,熊野川,地内,（有）ミヤマ工業,"28,400,400","21,226,800","28,108,500",18,指名競争入札
,日高建設部,砂防課,中垣内前地区急傾斜地崩壊対策工事,日高郡　美山村,熊野川,地内,（株）山本組,"37,727,550","28,402,500","37,348,500",17,指名競争入札
,日高建設部,砂防課,東神野川地区急傾斜地崩壊対策工事,日高郡　みなべ町,東神野川,地内,（株）清水組,"9,348,150","7,041,300","9,156,000",11,指名競争入札
,日高建設部,砂防課,丹生地区特殊急傾斜地崩壊対策工事,日高郡　印南町,丹生,地内,夏目水道,"2,252,250",0,"1,575,000",16,指名競争入札
,日高建設部,砂防課,大瀬地区急傾斜地崩壊対策工事,日高郡　龍神村,甲斐ノ川,地内,（株）共栄建設工業,"46,449,900","35,185,500","45,984,750",18,指名競争入札
,日高建設部,砂防課,小森地区急傾斜地崩壊対策工事,日高郡　龍神村,殿原,地内,松本組,"9,076,200","6,876,450","8,977,500",11,指名競争入札
,日高建設部,河川課,古川高速道路関連河川改修設計業務,日高郡　南部町,東吉田,地内,（株）初山,"1,093,050",0,"1,029,000",16,指名競争入札
,日高建設部,道路保全課,御坊由良線交通安全施設等整備工事,日高郡　日高町,阿尾,地内,田中興業,"905,100",0,"868,350",15,指名競争入札
,日高建設部,道路保全課,井関御坊線環境整備（外）合併工事,日高郡　日高町,萩原,地内,太始建設,"1,243,200",0,"1,218,000",15,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築測量設計業務,日高郡　龍神村,福井,地内,日高測量設計（株）,"1,632,750",0,"1,554,000",14,指名競争入札
,西牟婁建設部,公共建築課,新宮高校管理・特別教室棟耐震改修工事,新宮市,神倉,地内,中上建設（株）,"67,875,150","57,693,877","66,517,500",24,指名競争入札
,東牟婁串本建設部,道路建設課,すさみ古座線　地方特定道路整備　設計　業務,西牟婁郡　すさみ町,周参見,地内,（株）ト―ニチコンサルタント西日本支社,"2,356,200",0,"2,100,000",18,指名競争入札
,東牟婁串本建設部,道路建設課,すさみ古座線　地方特定道路整備　測量設計　業務,西牟婁郡　すさみ町,本家平,地内,髙本測量（株）串本営業所,"3,804,150",0,"3,622,500",8,指名競争入札
,東牟婁串本建設部,道路建設課,すさみ古座線　地方特定道路整備　工事,西牟婁郡　すさみ町,本家平,地内,（株）小森組,"7,187,250","5,612,250","7,035,000",8,指名競争入札
,東牟婁串本建設部,道路保全課,那智勝浦古座川線　道路維持修繕　工事,東牟婁郡　古座川町,中崎　外,地内,上根組,"2,170,350",0,"1,039,500",11,指名競争入札
,東牟婁串本建設部,道路建設課,那智勝浦古座川線　地方特定道路整備　工事,東牟婁郡　古座川町,小川,地内,（株）小森組,"5,852,700","4,627,350","5,670,000",8,指名競争入札
20040707,公共建築課,公共建築課,那賀高校ＬＬ教室整備工事,那賀郡　岩出町,高塚,地内,（株）川嶋工業,"9,100,350","7,602,000","7,602,000",15,指名競争入札
,公共建築課,公共建築課,橋本高校管理・普通・特別教室棟大規模改造機械設備工事,橋本市,古佐田４丁目,地内,（株）上野設備,"23,917,950","19,879,650","23,310,000",16,指名競争入札
,公共建築課,公共建築課,和歌山東高校管理他棟大規模改造電気設備工事,和歌山市,森小手穂,地内,前野電機工業所,"17,211,600","13,924,050","13,924,050",15,指名競争入札
,公共建築課,公共建築課,橋本高校管理・普通・特別教室棟大規模改造電気設備工事,橋本市,古佐田４丁目,地内,小竹電気温調（株）,"46,025,700","38,249,400","44,520,000",15,指名競争入札
,海草建設部,道路政策課,近畿自動車道紀勢線海南吉備間残土処理場設計業務,海草郡　下津町,大窪,地内,（株）オリエンタルコンサルタンツ和歌山事務所,"17,100,300",0,"16,275,000",15,指名競争入札
,海草建設部,河川課,市坪川高速道路関連河川改修工事,海草郡　下津町,市坪,地内,長峯建設,"9,929,850","7,371,000","9,429,000",15,指名競争入札
,海草建設部,道路保全課,沖野々森小手穂線環境整備工事,海南市,小野田,外地内,（有）岡本工業,"2,109,450",0,"2,037,000",17,指名競争入札
,海草建設部,道路建設課,岩出海南線小規模道路改良工事,海南市,岡田,地内,（有）恒久建設,"5,236,350","3,875,550","5,019,000",15,指名競争入札
,海草建設部,道路建設課,日方大野中藤白線地方特定道路整備測量業務,海南市,日方,地内,（有）第一技研,"857,850",0,"808,500",10,指名競争入札
,海草建設部,道路保全課,引尾下津線外舗装補修工事,海草郡　下津町,百垣内,外地内,淺川道路（株）,"967,050",0,"861,000",13,指名競争入札
,西牟婁建設部,漁港課,田辺漁港海岸環境整備工事,田辺市,扇ケ浜,地先,（株）テンコーライフ,"48,379,800","39,611,250","47,565,000",9,指名競争入札
,西牟婁建設部,漁港課,印南漁港整備（地域）測量調査設計業務,日高郡　印南町,印南,地先,（株）東光コンサルタンツ和歌山営業所,"14,016,450",0,"12,600,000",15,指名競争入札
,西牟婁建設部,道路建設課,岩田保呂線小規模道路改良測量設計業務,西牟婁郡　上富田町,生馬,地内,（株）阪和測量設計,"4,525,500",0,"4,294,500",11,指名競争入札
,西牟婁建設部,河川課,日置川広域基幹河川改修設計業務,西牟婁郡　日置川町,田野井,地内,（株）ニュ―ジェック和歌山事務所,"4,986,450",0,"4,515,000",15,指名競争入札
,西牟婁建設部,河川課,日置川広域基幹河川改修測量業務,西牟婁郡　日置川町,田野井,地内,テクノ富貴（株）,"2,609,250",0,"2,478,000",14,指名競争入札
,西牟婁建設部,道路保全課,近露平瀬線道路維持修繕測量設計業務,西牟婁郡　大塔村,平瀬,地内,福田測量設計事務所,"623,700",0,"315,000",14,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線地方特定道路整備調査業務,西牟婁郡　上富田町,岩田,地内,（株）関西補償問題研究所,"2,268,000",0,"2,100,000",15,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線地方特定道路整備調査業務,西牟婁郡　上富田町,岩田・市ノ瀬,地内,（株）歌建築設計事務所,"2,121,000",0,"1,995,000",15,指名競争入札
,西牟婁建設部,道路建設課,温川田辺線地方特定道路整備測量業務,田辺市,新庄町,地内,（株）コスモ技術コンサルタンツ,"3,381,000",0,"3,213,000",15,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線地方特定道路整備調査業務,西牟婁郡　上富田町,市ノ瀬,地内,太洋エンジニアリング（株）和歌山支店,"2,163,000",0,"2,047,500",15,指名競争入札
,西牟婁建設部,道路建設課,上富田南部線半島振興道路整備建物事後調査業務,田辺市,中万呂,外地内,（株）エイトコンサルタント和歌山支店,"357,000",0,"304,500",15,指名競争入札
,西牟婁建設部,道路建設課,国道３７１号道路改築（仮称）２号トンネル調査設計業務,西牟婁郡　中辺路町,温川,地内,基礎地盤コンサルタンツ（株）和歌山事務所,"38,799,600",0,"16,485,000",15,指名競争入札
,西牟婁建設部,管理整備課,南部漁港海岸海岸修繕工事,日高郡　南部町,芝,地先,（有）岡田工務店,"18,286,800","12,191,200","17,906,700",23,指名競争入札
,西牟婁建設部,管理整備課,文里港港湾既存施設有効活用促進工事,田辺市,文里,地内,（株）廣畑組,"12,747,000","10,316,250","12,600,000",9,指名競争入札
,西牟婁建設部,管理整備課,日置海岸海岸高潮対策測量調査設計業務,西牟婁郡　日置川町,日置,地内,国際航業（株）和歌山営業所,"23,312,100",0,"19,950,000",15,指名競争入札
20040706,和歌山下津港湾事務所,管理整備課,和歌山下津港　港湾修繕　測量業務,和歌山市,築港,地内,和歌山航測（株）,"2,170,350",0,"2,058,000",17,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　埠頭保安設備整備　工事,和歌山市,西浜外,地内,近畿建設（株）,"976,500",0,"892,500",11,指名競争入札
,和歌山下津港湾事務所,管理整備課,和歌山下津港　埠頭保安設備整備　工事,和歌山市,西浜外,地内,（有）風神組,"4,360,650","3,706,552","3,706,552",11,指名競争入札
20040702,伊都建設部,道路建設課,国道３７１号　道路改築工事,橋本市,市脇,地内,山口建設（株）,"76,766,550","59,478,300","76,072,500",15,指名競争入札
,西牟婁建設部,公共建築課,串本高校管理・特別棟耐震改修（１工区）工事,西牟婁郡　串本町,串本,地内,（株）岡林組,"40,395,600","34,253,100","34,253,100",22,指名競争入札
,西牟婁建設部,公共建築課,串本建設部空調設備改修設計業務,西牟婁郡　串本町,串本,地内,島田一級建築設計事務所,"1,012,200",0,"976,500",7,指名競争入札
20040701,海草建設部,道路建設課,西脇山口線（善明寺）道路改良設計外業務,和歌山市,大谷外,地内,（株）石井コンサルタント,"769,650",0,"724,500",15,指名競争入札
,海草建設部,道路建設課,西脇山口線（坂田）街路整備調査業務,和歌山市,本脇外,地内,清水不動産鑑定士事務所,"2,887,500",0,"2,730,000",15,指名競争入札
,海草建設部,道路保全課,和歌山海南線道路維持修繕調査業務,和歌山市,小雑賀外,地内,和建技術（株）,"1,371,300",0,"1,260,000",14,指名競争入札
,海草建設部,砂防課,千手川砂防修繕工事,和歌山市,直川,地内,（株）田中建設,"864,150",0,"620,550",14,指名競争入札
,海草建設部,河川課,和歌川河川環境整備現場技術業務,和歌山市,宇須４丁目外,地内,西畑測量設計（株）,"2,782,500",0,"2,625,000",15,指名競争入札
,海草建設部,道路保全課,新和歌浦梅原線道路環境整備外合併工事,和歌山市,野崎外,地内,（有）西尾組,"5,111,400","3,744,300","3,744,300",19,指名競争入札
,海草建設部,道路建設課,六十谷手平線街路整備道路予備設計業務,和歌山市,六十谷,地内,（株）石井コンサルタント,"2,938,950",0,"2,782,500",15,指名競争入札
,那賀建設部,道路建設課,泉佐野岩出線道路改築用地調査業務,那賀郡　岩出町,押川,地内,清水不動産鑑定士事務所,"13,335,000",0,"12,600,000",13,指名競争入札
,那賀建設部,道路建設課,西川原粉河線道路改良用地調査業務,那賀郡　粉河町,粉河,外地内,東設計工房,"8,946,000",0,"8,589,000",15,指名競争入札
,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）事業計画策定業務,那賀郡　岩出町,,外,（株）ニュ―ジェック和歌山事務所,"11,316,900",0,"10,500,000",15,指名競争入札
,那賀建設部,道路建設課,西川原粉河線道路改良測量設計業務,那賀郡　粉河町,粉河,地内,玉野総合コンサルタント（株）和歌山事務所,"2,221,800",0,"1,995,000",15,指名競争入札
,日高建設部,管理整備課,日高港港湾改良工事,御坊市,塩屋町　北塩屋,地先,（株）北村組,"89,002,200","71,589,000","88,145,400",10,指名競争入札
,日高建設部,河川課,切目川統合河川整備工事,日高郡　印南町,西ノ地,地内,（株）千代徳組,"83,278,650","66,505,950","80,745,000",20,指名競争入札
,日高建設部,砂防課,猪谷川通常砂防工事,日高郡　美山村,初湯川,地内,（株）美山組,"84,955,500","66,594,150","84,189,000",19,指名競争入札
,日高建設部,河川課,王子川河川修繕（外）合併工事,御坊市,塩屋町　南塩屋,地内,芝田組,"8,409,450","6,234,900","6,234,900",14,指名競争入札
,日高建設部,河川課,古川高速道路関連河川改修工事,日高郡　みなべ町,東吉田,地内,（株）池田土木,"81,251,100","63,271,950","79,590,000",20,指名競争入札
,日高建設部,道路保全課,国道４２４号( 外) 交通安全施設等整備調査設計業務,日高郡　南部川村,（外）一  円,地内,（有）成和測量設計事務所,"1,566,600",0,"1,312,500",14,指名競争入札
,日高建設部,管理整備課,美浜海岸修繕工事,日高郡　美浜町,和田,地内,西山建設,"3,449,250","2,560,950","2,560,950",14,指名競争入札
,日高建設部,道路建設課,林道白馬線（第３－３工区）開設工事,日高郡　中津村,高津尾,地内,（株）村上組,"86,047,500","66,123,750","84,352,800",19,指名競争入札
,日高建設部,道路建設課,江川小松原線道路改良工事,日高郡　川辺町,入野,地内,（株）古部組,"79,387,350","61,507,950","78,225,000",19,指名競争入札
,西牟婁建設部,公共建築課,新宮商業高校管理・特別教室棟耐震改修２期建築工事,新宮市,佐野,地内,（有）大野組,"39,729,900","33,644,100","38,850,000",22,指名競争入札
,西牟婁建設部,公共建築課,新宮商業高校管理・特別教室棟耐震改修２期機械設備工事,新宮市,佐野,地内,大江設備,"1,452,150",0,"1,407,000",16,指名競争入札
,西牟婁建設部,公共建築課,新宮商業高校管理・特別教室棟耐震改修２期電気設備工事,新宮市,佐野,地内,山口電気工事,"1,472,100",0,"1,386,000",16,指名競争入札
20040630,公共建築課,公共建築課,青陵・陵雲高校管理他棟大規模改造（２期）電気設備工事,和歌山市,吹上５丁目,地内,阿部電気工事,"25,795,350","21,133,350","24,150,000",14,指名競争入札
,公共建築課,公共建築課,青陵・陵雲高校管理他棟大規模改造（２期）機械設備工事,和歌山市,吹上５丁目,地内,南海住設工業,"24,795,750","20,738,550","20,738,550",15,指名競争入札
,公共建築課,公共建築課,子ども・障害者相談センタープール循環ろ過装置改修設計業務,和歌山市,毛見,地内,西浦建築設備設計事務所,"292,950",0,"278,250",14,指名競争入札
,公共建築課,公共建築課,環境衛生研究センター廃水処理設備設計業務,和歌山市,砂山南３丁目,地内,貴志設備設計事務所,"519,750",0,"493,500",15,指名競争入札
,海草建設部,道路建設課,国道３７０号道路改築測量設計業務,海南市,重根,地内,（株）近代技研,"7,573,650",0,"7,192,500",15,指名競争入札
,海草建設部,道路保全課,引尾下津線（市坪新橋）橋梁維持設計業務,海草郡　下津町,市坪,地内,（有）岡本土木技術,"1,835,400",0,"1,729,350",10,指名競争入札
,海草建設部,道路保全課,国道３７０号道路災害防除工事,海草郡　美里町,松ケ峯,地内,芝滝建設,"12,168,450","9,074,100","11,760,000",15,指名競争入札
,海草建設部,河川課,日方川住宅市街地河川整備調査測量業務,海南市,日方,外地内,太洋エンジニアリング（株）和歌山支店,"2,032,800",0,"1,890,000",9,指名競争入札
,海草建設部,河川課,亀の川河川修繕工事,海南市,阪井,地内,（有）小田組,"619,500",0,"585,900",17,指名競争入札
,海草建設部,砂防課,大谷川通常砂防工事,海草郡　下津町,曽根田,地内,（株）山崎組,"1,606,500",0,"1,533,000",17,指名競争入札
,海草建設部,砂防課,長谷地区外砂防修繕外合併工事,海草郡　野上町,長谷,外地内,宇恵組,"1,860,600",0,"1,785,000",17,指名競争入札
,海草建設部,砂防課,大谷川通常砂防設計業務,海草郡　下津町,曽根田,地内,（株）タニガキ建工,"1,426,950",0,"1,302,000",15,指名競争入札
,海草建設部,砂防課,戸坂地区特殊急傾斜地崩壊対策工事,海草郡　下津町,戸坂,地内,タイヨウ工業（株）,"1,985,550",0,"1,564,500",9,指名競争入札
,海草建設部,砂防課,小野田地区特殊急傾斜地崩壊対策工事,海南市,小野田,地内,湯川工務店,"756,000",0,"714,000",17,指名競争入札
,海草建設部,河川課,貴志川河川修繕工事,海草郡　美里町,毛原中,地内,油谷土木,"631,050",0,"612,150",19,指名競争入札
,海草建設部,河川課,日方川住宅市街地河川整備地質調査業務,海南市,日方,地内,（株）武田基礎調査,"2,507,400",0,"997,500",13,指名競争入札
,海草建設部,道路保全課,国道３７０号道路災害防除工事,海草郡　美里町,松ケ峯,地内,日特建設（株）和歌山営業所,"16,574,250","12,360,600","12,360,600",9,指名競争入札
,海草建設部,道路保全課,海南吉備線（百垣内橋）橋梁維持設計業務,海草郡　下津町,引尾,地内,（有）岡本土木技術,"1,544,550",0,"1,431,150",10,指名競争入札
,海草建設部,道路保全課,興加茂郷停車場線環境整備工事,海草郡　下津町,曽根田,地内,芝本組,"1,809,150",0,"1,711,500",17,指名競争入札
,海草建設部,道路建設課,国道３７０号道路改築調査設計業務,海南市,重根,地内,（有）岡本土木技術,"6,700,050",0,"6,284,250",10,指名競争入札
,海草建設部,道路建設課,花園美里線道路改築現場技術業務,海草郡　美里町,長谷宮,地内,基礎地盤コンサルタンツ（株）和歌山事務所,"2,756,250",0,"2,625,000",15,指名競争入札
,有田建設部,漁港課,箕島漁港整備（広域）地質調査業務,有田市,宮崎町,地先,（株）キンキ地質センター和歌山事務所,"13,196,400",0,"12,075,000",18,指名競争入札
,有田建設部,漁港課,阿尾漁港県単局部改良工事,日高郡　日高町,阿尾,地内,（有）志賀建設,"1,500,000",0,"1,449,000",15,指名競争入札
,有田建設部,道路建設課,国道４２４号道路改築設計業務,有田郡　金屋町,修理川,地内,国際航業（株）和歌山営業所,"4,432,050",0,"3,675,000",15,指名競争入札
,有田建設部,道路建設課,野上清水線小規模道路改良工事,有田郡　清水町,楠本,地内,青石組,"13,214,250","10,034,850","12,946,500",15,指名競争入札
,有田建設部,道路建設課,海南金屋線半島振興道路整備工事,有田郡　金屋町,市場,地内,玉川組,"25,051,950","19,392,450","24,570,000",15,指名競争入札
,有田建設部,道路保全課,国道４８０号（第一大月橋）橋梁指定修繕照査業務,有田郡　清水町,東大谷,地内,国際航業（株）和歌山営業所,"894,600",0,"735,000",19,指名競争入札
,有田建設部,道路建設課,境川金屋線小規模道路改良設計業務,有田郡　清水町,二川,地内,（株）シーエスエス和歌山事務所,"3,869,250",0,"2,625,000",15,指名競争入札
,有田建設部,道路建設課,林道清水上湯川線（下湯川工区）開設工事,有田郡　清水町,下湯川,地内,田中組,"38,133,900","28,842,450","37,432,500",18,指名競争入札
,有田建設部,道路建設課,林道白馬線（第１０工区）測量設計業務,有田郡　清水町,川合,地内,（株）石井コンサルタント,"7,350,000",0,"6,930,000",14,指名競争入札
,有田建設部,道路建設課,林道白馬線（第２工区）測量設計業務,有田郡　広川町,下津木,地内,ワコウコンサルタント（株）,"4,830,000",0,"4,588,500",14,指名競争入札
,有田建設部,道路建設課,林道白馬線（第２工区）開設工事,有田郡　広川町,下津木,地内,雅組,"67,077,150","51,349,200","65,520,000",16,指名競争入札
,有田建設部,道路建設課,林道清水上湯川線（上湯川工区）開設工事,有田郡　清水町,上湯川,地内,小池組,"85,542,450","65,730,000","83,790,000",17,指名競争入札
,有田建設部,道路建設課,林道清水上湯川線（清水工区）開設工事,有田郡　清水町,下湯川,地内,戸上組,"76,267,800","58,473,450","74,760,000",15,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良調査業務,有田郡　吉備町,明王寺,地内,（株）産業工学研究所和歌山営業所,"7,119,000",0,"6,825,000",8,指名競争入札
,有田建設部,河川課,二川ダム修繕工事,有田郡　清水町,二川,地内,青石組,"4,036,200","3,181,500","3,948,000",15,指名競争入札
,有田建設部,河川課,広川ダム修繕保守点検業務,有田郡　広川町,下津木,外地内,（株）サイバーリンクス,"2,125,200",0,"1,995,000",5,指名競争入札
,有田建設部,河川課,広川ダム機械設備修繕工事,有田郡　広川町,下津木,外地内,（株）丸島アクアシステム,"585,900",0,"546,000",7,指名競争入札
,有田建設部,河川課,有田川（天満川）広域基幹河川改修基本検討業務,有田郡　吉備町,小島,地内,（株）パスコ和歌山支店,"5,985,000",0,"5,250,000",15,指名競争入札
,有田建設部,河川課,有田川水辺の国勢調査業務,有田市,,外地内,内外エンジニアリング（株）和歌山営業所,"5,926,200",0,"5,250,000",17,指名競争入札
,有田建設部,河川課,有田川河川調査業務,有田市,星尾,地内,（株）近畿コンサルタント,"2,200,800",0,"2,100,000",16,指名競争入札
,有田建設部,道路保全課,井関御坊線交通安全施設等整備工事,有田郡　広川町,上津木,地内,ミナミ電機,"1,039,500",0,"981,750",12,指名競争入札
,有田建設部,道路保全課,井関御坊線交通安全施設等整備工事,有田郡　広川町,上津木,地内,山水保安（株）,"3,140,550","2,440,200","2,929,500",13,指名競争入札
,有田建設部,道路保全課,国道４２４号外道路維持修繕工事,有田郡　金屋町,市場,地内外,（株）再生工場,"2,465,400",0,"2,415,000",13,指名競争入札
,有田建設部,道路保全課,海南金屋線道路維持修繕工事,有田郡　金屋町,上六川,地内,川口組,"3,561,600","2,578,800","3,491,250",12,指名競争入札
,有田建設部,道路建設課,野上清水線小規模道路改良工事,有田郡　清水町,遠井,地内,（有）石井建設工業,"2,965,200","2,233,350","2,898,000",13,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良工事,有田郡　吉備町,東丹生図,地内,組,"15,364,650","12,281,850","15,051,750",20,指名競争入札
,有田建設部,道路建設課,海南金屋線半島振興道路整備設計業務,有田郡　金屋町,市場,地内,（株）オリエンタルコンサルタンツ和歌山事務所,"1,088,850",0,"945,000",15,指名競争入札
,有田建設部,漁港課,阿尾漁港整備（高度化）工事,日高郡　日高町,阿尾,地先,バンカー住宅（株）,"8,295,000","6,428,100","8,074,500",12,指名競争入札
,有田建設部,漁港課,阿尾漁港整備（高度化）工事,日高郡　日高町,阿尾,地先,（株）中井組,"55,945,000","43,390,200","54,705,000",9,指名競争入札
,有田建設部,漁港課,阿尾漁港整備（高度化）工事,日高郡　日高町,阿尾,地先,巧細川組（株）,"10,710,000","8,304,450","8,304,450",17,指名競争入札
,有田建設部,漁港課,衣奈漁港整備（地域）工事,日高郡　由良町,衣奈,地内,（株）大志建設,"10,080,000","7,524,300","9,975,000",17,指名競争入札
,西牟婁建設部,道路建設課,国道３７１号道路改築測量業務,西牟婁郡　中辺路町,温川,地内,（有）ヒロ測量設計,"2,214,450",0,"907,200",15,指名競争入札
,西牟婁建設部,公共建築課,田辺高等技術専門校実習場屋根改修工事,田辺市,新庄町,地内,（株）大木建設,"12,213,600","10,012,800","11,760,000",18,指名競争入札
,西牟婁建設部,公共建築課,田辺（新庄）教職員住宅浄化槽改修設計業務,田辺市,新庄町,地内,（有）エア・テンプコンサルタント,"324,450",0,"309,750",9,指名競争入札
,西牟婁建設部,砂防課,下万呂地区特殊急傾斜地崩壊対策工事,田辺市,下万呂,地内,大江建設,"2,879,100","2,091,600","2,793,000",15,指名競争入札
,西牟婁建設部,道路保全課,上万呂北新町線緊急地方道路整備測量設計業務,田辺市,中万呂,地内,（株）コスモ技術コンサルタンツ,"7,533,750",0,"7,150,500",11,指名競争入札
,西牟婁建設部,道路保全課,日置港線道路維持修繕工事,西牟婁郡　日置川町,日置,地内,地本工務店,"1,584,450",0,"1,543,500",15,指名競争入札
,西牟婁建設部,道路保全課,日置港線外舗装補修工事,西牟婁郡　日置川町,日置,外地内,淺川道路（株）,"6,277,950","4,770,150","6,111,000",7,指名競争入札
,西牟婁建設部,道路保全課,白浜温泉線外交通安全施設等整備工事,西牟婁郡　白浜町,白浜,外地内,カメイ建設（株）,"694,050",0,"656,250",14,指名競争入札
