入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数等,入札形式
20080508,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）貴志川幹線管内調査業務　　　　　　　　　　　　,紀の川市　　　　　　,桃山町市場　　　　　,～桃山町調月地内　　,（株）センダイ工部コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,808500,0,766500,15,指名競争入札
20080508,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）  地下水調査業務　　　　　　　　　　　　　　　,岩出市　　　　　　　,中島　　　　　　　　,地内　　　　　　　　,アジア航測（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,17536050,0,10815000,15,指名競争入札
20080508,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）水質調査業務　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,中島　　　　　　　　,地内　　　　　　　　,近畿技術コンサルタンツ（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5754000,0,3412500,15,指名競争入札
20080508,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）桃山幹線地下水調査業務　　　　　　　　　　　　,紀の川市　　　　　　,桃山町段　　　　　　,～桃山町最上外地内　,（株）日建技術コンサルタント和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6457500,0,5775000,15,指名競争入札
20080508,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）那賀浄化センター場内整備（その４）工事　　　　,岩出市　　　　　　　,中島　　　　　　　　,地内　　　　　　　　,（株）宮本工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2649150,1999200,2499000,16,指名競争入札
20080508,伊都建設部,下水道課,紀の川流域下水道（伊都処理区）水質等分析調査業務　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,萩原　　　　　　　　,・窪・背ノ山地内　　,（同）中紀環境科学　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6216000,0,3643500,10,指名競争入札
20080508,有田建設部,河川課,広川ダム修繕水質調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,地内　　　　　　　　,（同）中紀環境科学　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1491000,0,630000,15,指名競争入札
20080508,有田建設部,河川課,広川ダム修繕保守点検業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,外地内　　　　　　　,（有）片山電気工業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1970850,0,1855350,9,指名競争入札
20080508,有田建設部,河川課,広川ダム修繕保守点検業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,下津木　　　　　　　,外地内　　　　　　　,（株）サイバーリンクス　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2752050,0,2604000,10,指名競争入札
20080508,日高建設部,道路建設課,国道４２４号　道路改築調査設計　業務　　　　　　　　　　　　　　　　　　　　　　,日高郡　みなべ町　　,滝～島之瀬　　　　　,地内　　　　　　　　,アジア航測（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7791000,0,4935000,20,指名競争入札
20080508,日高建設部,河川課,下川　河川修繕　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,薗　　　　　　　　　,地内　　　　　　　　,森岡造園　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,395850,0,367500,16,指名競争入札
20080508,日高建設部,河川課,日高川水系　河川整備計画　検討業務　　　　　　　　　　　　　　　　　　　　　　　,日高郡　美浜町　　　,和田（外）　　　　　,地内　　　　　　　　,（株）東京建設コンサルタント関西支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,15004500,0,8998500,20,指名競争入札
20080508,日高建設部,河川課,切目川河川総合開発　国道４２５号付替（外）　合併工事　　　　　　　　　　　　　　,日高郡　印南町　　　,田ノ垣内　　　　　　,地内　　　　　　　　,（株）和歌山オイル　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,44358300,33790050,33790050,21,指名競争入札
20080508,日高建設部,港湾整備課,衣奈漁港　漁港整備（地域）　工事　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　由良町　　　,衣奈　　　　　　　　,地先　　　　　　　　,出口組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,13203750,11223187,11223187,14,指名競争入札
20080508,日高建設部,港湾整備課,日高港　港湾改良　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　美浜町　　　,浜ノ瀬　　　　　　　,地先　　　　　　　　,出口組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,11156250,8763300,8763300,14,指名競争入札
20080508,東牟婁串本建設部,河川課,田原川外災害復旧調査測量設計業務　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,上田原　　　　　　　,外地内　　　　　　　,三松測量設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,787500,0,735000,15,指名競争入札
20080508,東牟婁串本建設部,港湾整備課,古座海岸　海岸修繕　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,西向　　　　　　　　,地先　　　　　　　　,（株）小森組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5731950,4410000,5439000,10,指名競争入札
20080507,西牟婁建設部,道路保全課,国道３７１号道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,龍神村龍神　　　　　,地内　　　　　　　　,（有）アセスメント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18713100,13606950,13606950,20,指名競争入札
20080507,西牟婁建設部,道路保全課,国道３７１号道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,龍神村龍神　　　　　,地内　　　　　　　　,西山組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,21646800,15739500,15739500,20,指名競争入札
20080507,西牟婁建設部,道路保全課,国道３７１号道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,龍神村龍神　　　　　,地内　　　　　　　　,中村組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,20300700,14759850,14759850,20,指名競争入札
20080502,東牟婁新宮建設部,道路建設課,伊佐田町王子ヶ浜線建物調査業務　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,新宮　　　　　　　　,地内　　　　　　　　,（株）関西補償問題研究所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,367500,0,325500,15,指名競争入札
20080502,東牟婁新宮建設部,河川課,与根子川外災害調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,市屋外　　　　　　　,地内　　　　　　　　,（有）シモジ測量設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,829500,0,756000,14,指名競争入札
20080502,東牟婁新宮建設部,港湾整備課,新宮港港湾整備工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,（株）寺地組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,9388050,6775650,9103500,19,指名競争入札
20080502,東牟婁新宮建設部,港湾整備課,新宮港港湾整備工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,寺前電工（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7389900,5320350,6793500,16,指名競争入札
20080501,海草建設部,道路建設課,小豆島船所線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,直川　　　　　　　　,地内　　　　　　　　,（有）川崎組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,967050,0,819000,20,指名競争入札
20080501,海草建設部,道路保全課,和歌山海南線外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,宮前外　　　　　　　,地内　　　　　　　　,和大興業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5741400,0,5512500,10,指名競争入札
20080501,海草建設部,道路保全課,粉河加太線外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,善明寺外　　　　　　,地内　　　　　　　　,（有）和西建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7274400,0,6930000,10,指名競争入札
20080501,海草建設部,道路保全課,粉河加太線外道路台帳修正業務　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,善明寺外　　　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3013500,0,2835000,14,指名競争入札
20080501,海草建設部,道路政策課,国道３７０号道路調査設計業務　　　　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,神野市場　　　　　　,地内　　　　　　　　,日本工営（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6877500,0,4777500,15,指名競争入札
20080501,那賀建設部,道路保全課,泉佐野岩出線外道路調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,押川　　　　　　　　,外地内　　　　　　　,（株）南紀航測センター　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2110500,0,1995000,12,指名競争入札
20080501,西牟婁建設部,公共建築課,畜産試験場猪畜舎新築設計業務　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　すさみ町　,見老津　　　　　　　,地内　　　　　　　　,住野１級建築設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,342300,0,336000,7,指名競争入札
20080501,東牟婁串本建設部,河川課,国道３７１号　道路災害復旧測量設計業務　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　古座川町　,添野川　　　　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1155000,0,1102500,15,指名競争入札
20080430,海草建設部,道路建設課,国道３７０号道路改築工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,福田　　　　　　　　,地内　　　　　　　　,弓倉鉄建　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1746150,0,1659000,20,指名競争入札
20080430,海草建設部,道路保全課,国道３７０号外交通安全施設等整備工事（単価契約）　　　　　　　　　　　　　　　　,海南市　　　　　　　,　　　　　　　　　　,・紀美野町管内一円　,（有）ハンデン　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1327200,0,1128750,19,指名競争入札
20080430,海草建設部,道路保全課,引尾下津線（下津横断歩道橋）交通安全施設等整備設計業務　　　　　　　　　　　　　,海南市　　　　　　　,下津町下津　　　　　,地内　　　　　　　　,中央復建コンサルタンツ（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4977000,0,4410000,14,指名競争入札
20080430,海草建設部,道路保全課,野上清水線道路維持修繕調査設計業務　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,梅本　　　　　　　　,地内　　　　　　　　,（株）武田基礎調査　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4578000,0,3832500,15,指名競争入札
20080430,海草建設部,道路保全課,国道３７０号外道路台帳修正業務　　　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,樋下　　　　　　　　,外地内　　　　　　　,フジ産業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2037000,0,787500,14,指名競争入札
20080430,海草建設部,河川課,貴志川外河川調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,吉野　　　　　　　　,外地内　　　　　　　,（株）近畿コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5806500,0,5460000,14,指名競争入札
20080430,海草建設部,河川課,加茂川外堤防改修設計合併業務　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町丸田　　　　　,外地内　　　　　　　,（株）センダイ工部コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4777500,0,4515000,15,指名競争入札
20080430,海草建設部,河川課,柴目川堤防改修調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,動木　　　　　　　　,地内　　　　　　　　,（株）サンヨーナイスコーポレーション和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　,1323000,0,577500,15,指名競争入札
20080430,海草建設部,河川課,日方川河川修繕業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,日方　　　　　　　　,地内　　　　　　　　,（株）東峰建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,602700,0,578550,19,指名競争入札
20080430,海草建設部,砂防課,阪井地区急傾斜地崩壊対策設計業務　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,阪井　　　　　　　　,地内　　　　　　　　,（株）パスコ和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3034500,0,2688000,15,指名競争入札
20080430,伊都建設部,道路建設課,国道３７１号道路改築調査設計業務　　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,橋谷　　　　　　　　,地内　　　　　　　　,（株）近代技研　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,11623500,0,10395000,15,指名競争入札
20080430,伊都建設部,道路建設課,国道３７１号道路改築　地質調査業務　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,橋谷　　　　　　　　,外地内　　　　　　　,（株）丸栄山下組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,8851500,0,3097500,13,指名競争入札
20080430,西牟婁建設部,砂防課,中三栖地区特定緊急地すべり対策調査解析業務　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中三栖　　　　　　　,地内　　　　　　　　,応用地質（株）和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3318000,0,2730000,15,指名競争入札
20080430,西牟婁建設部,公共建築課,南紀福祉センター排水桝改修設計業務　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,岩田　　　　　　　　,地内　　　　　　　　,（有）エア・テンプコンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1428000,0,1213800,7,指名競争入札
20080430,西牟婁建設部,港湾整備課,田辺漁港海岸再評価検討業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,扇ケ浜　　　　　　　,地先　　　　　　　　,（株）東光コンサルタンツ和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1207500,0,1102500,15,指名競争入札
20080430,東牟婁新宮建設部,河川課,那智勝浦古座川線道路災害復旧調査業務　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,小阪　　　　　　　　,地内　　　　　　　　,（株）岡本設計　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,136500,0,136500,11,指名競争入札
20080428,東牟婁新宮建設部,河川課,那智勝浦古座川線道路災害復旧測量調査業務　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,小阪　　　　　　　　,地内　　　　　　　　,コネガワ測量設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1522500,0,1386000,15,指名競争入札
20080425,和歌山下津港湾事務所,港湾整備課,和歌山下津港　県単港湾改良外合併工事　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,和歌浦外　　　　　　,地内　　　　　　　　,西村工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,16430400,12210450,12210450,13,指名競争入札
20080425,和歌山下津港湾事務所,港湾整備課,和歌山下津港　港湾修繕　設計業務　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,湊　　　　　　　　　,地内　　　　　　　　,国際航業（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2499000,0,2205000,16,指名競争入札
20080425,和歌山下津港湾事務所,港湾整備課,和歌山下津港外　港湾浚渫合併調査業務　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,毛見外　　　　　　　,地先　　　　　　　　,和建技術（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2243850,0,2100000,5,指名競争入札
20080425,東牟婁新宮建設部,道路保全課,那智山勝浦線　道路災害防除　測量設計業務　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,那智山　　　　　　　,地内　　　　　　　　,（株）エイトコンサルタント和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1522500,0,1522500,15,指名競争入札
20080424,海草建設部,道路建設課,西脇山口線（善明寺）地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,善明寺　　　　　　　,地内　　　　　　　　,武内電気（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1937250,0,1665300,11,指名競争入札
20080424,海草建設部,道路保全課,和歌山停車場線外交通安全施設等整備工事（単価契約）　　　　　　　　　　　　　　　,和歌山市　　　　　　,三木町外　　　　　　,地内　　　　　　　　,山路ライン（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4646250,0,4179000,11,指名競争入札
20080424,海草建設部,道路保全課,和歌山打田線地方道路交付金外合併工事　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,小倉外　　　　　　　,地内　　　　　　　　,淺川道路（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,19971000,14442750,14442750,16,指名競争入札
20080424,海草建設部,道路保全課,紀伊停車場田井ノ瀬線（南田井ノ瀬橋）地方道路交付金外合併工事　　　　　　　　　　,和歌山市　　　　　　,小豆島外　　　　　　,地内　　　　　　　　,（有）慈幸塗装店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,14080500,9847950,13335000,11,指名競争入札
20080424,海草建設部,河川課,和田川外河川修繕業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,西外　　　　　　　　,地内　　　　　　　　,原実業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6860700,0,5617500,22,指名競争入札
20080424,那賀建設部,道路保全課,名手市場排水ポンプ場設備点検業務　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,名手市場　　　　　　,地内　　　　　　　　,近畿電設工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,861000,0,714000,15,指名競争入札
20080424,伊都建設部,道路建設課,紀の川左岸地区　九度山・高野口・かつらぎ・橋本工区ＣＢＲ試験業務　　　　　　　　,伊都郡　九度山町　　,九度山　　　　　　　,・橋本市学文路外地内,（株）白浜試錐　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1239000,0,409500,12,指名競争入札
20080424,伊都建設部,道路建設課,国道３７１号道路改築　橋梁設計業務　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,橋谷　　　　　　　　,外地内　　　　　　　,中央復建コンサルタンツ（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,15004500,0,13440000,15,指名競争入札
20080424,日高建設部,道路保全課,国道４２５号（外）　道路調査　業務　　　　　　　　　　　　　　　　　　　　　　　,日高郡　印南町　　　,印南原（外）　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2310000,0,2152500,21,指名競争入札
20080424,日高建設部,河川課,日高川　河川調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　日高川町　　,松瀬　　　　　　　　,地内　　　　　　　　,（株）日高測地　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3412500,0,2835000,10,指名競争入札
20080424,日高建設部,河川課,椿山ダム　水質・底質調査　業務　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　日高川町　　,初湯川（外）　　　　,地内　　　　　　　　,（同）中紀環境科学　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3234000,0,2625000,10,指名競争入札
20080424,日高建設部,河川課,切目川河川総合開発　国道４２５号付替（外）　合併工事　　　　　　　　　　　　　　,日高郡　印南町　　　,田ノ垣内　　　　　　,地内　　　　　　　　,明和建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6495300,4817400,6163500,18,指名競争入札
20080424,日高建設部,港湾整備課,小引漁港　漁港関連道路整備　水文調査業務　　　　　　　　　　　　　　　　　　　　,日高郡　由良町　　　,小引　　　　　　　　,地内　　　　　　　　,基礎地盤コンサルタンツ（株）和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2180850,0,1890000,20,指名競争入札
20080424,西牟婁建設部,道路建設課,国道１６８号道路改築調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,本宮町切畑　　　　　,地内　　　　　　　　,基礎地盤コンサルタンツ（株）和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5586000,0,5040000,15,指名競争入札
20080424,西牟婁建設部,砂防課,本宮地区地すべり対策観測業務　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,本宮町本宮　　　　　,地内　　　　　　　　,基礎地盤コンサルタンツ（株）和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,16946030,0,14490000,15,指名競争入札
20080423,公共建築課,住宅環境課,秋葉山県民水泳場電気設備改修工事　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,秋葉町　　　　　　　,地内　　　　　　　　,山本電気（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,12586350,10108350,10108350,25,指名競争入札
20080423,公共建築課,住宅環境課,秋葉山県民水泳場給水管改修工事　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,秋葉町　　　　　　　,地内　　　　　　　　,（株）ヴァイオス　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4648350,3680250,4221000,27,指名競争入札
20080423,海草建設部,河川課,加茂川河川高潮対策工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町方　　　　　　,地内　　　　　　　　,（株）宮尾組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18426450,13851600,17535000,17,指名競争入札
20080423,海草建設部,砂防課,ケンギョウ谷川通常砂防調査業務　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町興　　　　　　,地内　　　　　　　　,（株）東京建設コンサルタント関西支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6184500,0,4200000,15,指名競争入札
20080423,海草建設部,砂防課,東畑地区地すべり対策調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,東畑　　　　　　　　,地内　　　　　　　　,（株）タニガキ建工　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,14553000,0,12127500,15,指名競争入札
20080423,西牟婁建設部,道路保全課,国道３１１号交通安全施設等整備建物調査業務　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,市ノ瀬　　　　　　　,地内　　　　　　　　,写測エンジニアリング（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4851000,0,4294500,15,指名競争入札
20080423,西牟婁建設部,河川課,左会津川河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,下万呂　　　　　　　,地内　　　　　　　　,（株）南紀建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,23797200,18298350,23100000,20,指名競争入札
20080423,西牟婁建設部,河川課,芳養川河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中芳養　　　　　　　,地内　　　　　　　　,（有）和歌山ライン　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,145950,0,131250,14,指名競争入札
20080423,東牟婁新宮建設部,管理整備課,新宮港港湾改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地先　　　　　　　　,（株）夏山組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,360777900,293561100,323400000,3,条件付一般競争入札（総合評価）
20080418,東牟婁新宮建設部,河川課,佐野川総合流域防災外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,（株）尾花組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18435900,13706700,18375000,11,指名競争入札
20080417,海草建設部,道路建設課,西脇山口線（善明寺）道路改良調査業務　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,善明寺　　　　　　　,地内　　　　　　　　,（株）サンヨーナイスコーポレーション和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　,4231500,0,1942500,15,指名競争入札
20080417,海草建設部,河川課,七瀬川外河川修繕業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,西田井外　　　　　　,地内　　　　　　　　,（株）大伍　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4824750,0,3675000,20,指名競争入札
20080417,海草建設部,河川課,千手川河川修繕業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,直川　　　　　　　　,地内　　　　　　　　,春秋園　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2706900,0,1197000,20,指名競争入札
20080417,海草建設部,河川課,亀の川外河川修繕業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,布引外　　　　　　　,地内　　　　　　　　,（有）栄進建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3439800,0,2100000,20,指名競争入札
20080417,海草建設部,河川課,鳴滝川外河川修繕業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,園部外　　　　　　　,地内　　　　　　　　,（有）中野運輸　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4464600,0,3938550,20,指名競争入札
